"id","platform","sourceAccount","externalId","authorId","conversationId","text","language","publishedAt","publicMetrics","attachments","rawPayload","processingStatus","createdAt","updatedAt","processingStartedAt","noteTweetText"
"cmu37rdb300dyiyxoufjhbrb9","X","CityPowerJhb","2097669219378753754","337882328","2097669219378753754","#CityPowerUpdates #CityPowerOutages #RoodepoortSDC 

Peter Road Substation – Peter Road No. 3 Kiosk (Peter Road, Cypress and surrounding areas):

The technical team remains on site, where it was discovered that the cable has been stolen. Repairs will commence once the necessary https://t.co/PTM8fYMflq","en","2026-09-09 12:51:29","{""like_count"": 1, ""quote_count"": 0, ""reply_count"": 13, ""retweet_count"": 0, ""bookmark_count"": 0, ""impression_count"": 3723}","{""media"": [{""url"": ""https://pbs.twimg.com/media/HRxrBwRbUAA5n6d.jpg"", ""type"": ""photo"", ""width"": 1040, ""height"": 585, ""media_key"": ""3_2097669204329844736""}, {""url"": ""https://pbs.twimg.com/media/HRxrBztXAAAtfs8.jpg"", ""type"": ""photo"", ""width"": 1178, ""height"": 1400, ""media_key"": ""3_2097669205252308992""}, {""url"": ""https://pbs.twimg.com/media/HRxrBzzXcAAhMo5.jpg"", ""type"": ""photo"", ""width"": 1179, ""height"": 1363, ""media_key"": ""3_2097669205277503488""}], ""pollIds"": [], ""mediaKeys"": [""3_2097669204329844736"", ""3_2097669205252308992"", ""3_2097669205277503488""]}","{""tweet"": {""id"": ""2097669219378753754"", ""lang"": ""en"", ""text"": ""#CityPowerUpdates #CityPowerOutages #RoodepoortSDC \n\nPeter Road Substation – Peter Road No. 3 Kiosk (Peter Road, Cypress and surrounding areas):\n\nThe technical team remains on site, where it was discovered that the cable has been stolen. Repairs will commence once the necessary https://t.co/PTM8fYMflq"", ""entities"": {""urls"": [{""end"": 302, ""url"": ""https://t.co/PTM8fYMflq"", ""start"": 279, ""media_key"": ""3_2097669204329844736"", ""display_url"": ""pic.x.com/PTM8fYMflq"", ""expanded_url"": ""https://x.com/CityPowerJhb/status/2097669219378753754/photo/1""}, {""end"": 302, ""url"": ""https://t.co/PTM8fYMflq"", ""start"": 279, ""media_key"": ""3_2097669205252308992"", ""display_url"": ""pic.x.com/PTM8fYMflq"", ""expanded_url"": ""https://x.com/CityPowerJhb/status/2097669219378753754/photo/1""}, {""end"": 302, ""url"": ""https://t.co/PTM8fYMflq"", ""start"": 279, ""media_key"": ""3_2097669205277503488"", ""display_url"": ""pic.x.com/PTM8fYMflq"", ""expanded_url"": ""https://x.com/CityPowerJhb/status/2097669219378753754/photo/1""}], ""hashtags"": [{""end"": 17, ""tag"": ""CityPowerUpdates"", ""start"": 0}, {""end"": 35, ""tag"": ""CityPowerOutages"", ""start"": 18}, {""end"": 50, ""tag"": ""RoodepoortSDC"", ""start"": 36}]}, ""author_id"": ""337882328"", ""created_at"": ""2026-09-09T12:51:29.000Z"", ""note_tweet"": {""text"": ""#CityPowerUpdates #CityPowerOutages #RoodepoortSDC \n\nPeter Road Substation – Peter Road No. 3 Kiosk (Peter Road, Cypress and surrounding areas):\n\nThe technical team remains on site, where it was discovered that the cable has been stolen. Repairs will commence once the necessary materials have been sourced and delivered to site.\n\nFurther information will be provided as work progresses on site.\n\nFor isolated, individual outages and other electricity-related queries, customers are advised to log calls via https://t.co/IJC4ePTaAo or contact the City Power Call Centre on 011 490 7484 / 0800 202 925.\n\nStay informed by following the Roodepoort SDC Outage Updates WhatsApp channel:\nhttps://t.co/Chrrkg7338 ^ZD"", ""entities"": {""urls"": [{""end"": 531, ""url"": ""https://t.co/IJC4ePTaAo"", ""start"": 508, ""display_url"": ""citypower.mobi"", ""expanded_url"": ""http://citypower.mobi""}, {""end"": 705, ""url"": ""https://t.co/Chrrkg7338"", ""start"": 682, ""display_url"": ""whatsapp.com/channel/0029Va…"", ""expanded_url"": ""https://whatsapp.com/channel/0029VaQhJskKgsNmmmCkb81V""}], ""hashtags"": [{""end"": 17, ""tag"": ""CityPowerUpdates"", ""start"": 0}, {""end"": 35, ""tag"": ""CityPowerOutages"", ""start"": 18}, {""end"": 50, ""tag"": ""RoodepoortSDC"", ""start"": 36}]}}, ""attachments"": {""media_keys"": [""3_2097669204329844736"", ""3_2097669205252308992"", ""3_2097669205277503488""]}, ""public_metrics"": {""like_count"": 1, ""quote_count"": 0, ""reply_count"": 13, ""retweet_count"": 0, ""bookmark_count"": 0, ""impression_count"": 3723}, ""conversation_id"": ""2097669219378753754"", ""edit_history_tweet_ids"": [""2097669219378753754""]}, ""includes"": {""media"": [{""url"": ""https://pbs.twimg.com/media/HRxrBwRbUAA5n6d.jpg"", ""type"": ""photo"", ""width"": 1040, ""height"": 585, ""media_key"": ""3_2097669204329844736""}, {""url"": ""https://pbs.twimg.com/media/HRxrBztXAAAtfs8.jpg"", ""type"": ""photo"", ""width"": 1178, ""height"": 1400, ""media_key"": ""3_2097669205252308992""}, {""url"": ""https://pbs.twimg.com/media/HRxrBzzXcAAhMo5.jpg"", ""type"": ""photo"", ""width"": 1179, ""height"": 1363, ""media_key"": ""3_2097669205277503488""}]}}","RELEVANT","2026-09-15 21:58:32.906","2026-09-15 22:44:48.559",NULL,"#CityPowerUpdates #CityPowerOutages #RoodepoortSDC 

Peter Road Substation – Peter Road No. 3 Kiosk (Peter Road, Cypress and surrounding areas):

The technical team remains on site, where it was discovered that the cable has been stolen. Repairs will commence once the necessary materials have been sourced and delivered to site.

Further information will be provided as work progresses on site.

For isolated, individual outages and other electricity-related queries, customers are advised to log calls via https://t.co/IJC4ePTaAo or contact the City Power Call Centre on 011 490 7484 / 0800 202 925.

Stay informed by following the Roodepoort SDC Outage Updates WhatsApp channel:
https://t.co/Chrrkg7338 ^ZD"
"cmu37rdb300dtiyxoqyrzsp4s","X","CityPowerJhb","2097685970988470540","337882328","2097685970988470540","#InnerCityUpdates #CityPowerUpdates 
The InnerCity Service Delivery Center is sitting with 782.^TM https://t.co/LL7H4MH54l","en","2026-09-09 13:58:03","{""like_count"": 1, ""quote_count"": 1, ""reply_count"": 27, ""retweet_count"": 0, ""bookmark_count"": 0, ""impression_count"": 5537}","{""media"": [{""url"": ""https://pbs.twimg.com/media/HRx6QEDaAAAQ5TZ.jpg"", ""type"": ""photo"", ""width"": 1140, ""height"": 1600, ""media_key"": ""3_2097685942832332800""}, {""url"": ""https://pbs.twimg.com/media/HRx6QsUbkAA6XIP.jpg"", ""type"": ""photo"", ""width"": 1142, ""height"": 1600, ""media_key"": ""3_2097685953641156608""}, {""url"": ""https://pbs.twimg.com/media/HRx6RQ9aIAAdhDs.jpg"", ""type"": ""photo"", ""width"": 1138, ""height"": 1600, ""media_key"": ""3_2097685963476705280""}], ""pollIds"": [], ""mediaKeys"": [""3_2097685942832332800"", ""3_2097685953641156608"", ""3_2097685963476705280""]}","{""tweet"": {""id"": ""2097685970988470540"", ""lang"": ""en"", ""text"": ""#InnerCityUpdates #CityPowerUpdates \nThe InnerCity Service Delivery Center is sitting with 782.^TM https://t.co/LL7H4MH54l"", ""entities"": {""urls"": [{""end"": 122, ""url"": ""https://t.co/LL7H4MH54l"", ""start"": 99, ""media_key"": ""3_2097685942832332800"", ""display_url"": ""pic.x.com/LL7H4MH54l"", ""expanded_url"": ""https://x.com/CityPowerJhb/status/2097685970988470540/photo/1""}, {""end"": 122, ""url"": ""https://t.co/LL7H4MH54l"", ""start"": 99, ""media_key"": ""3_2097685953641156608"", ""display_url"": ""pic.x.com/LL7H4MH54l"", ""expanded_url"": ""https://x.com/CityPowerJhb/status/2097685970988470540/photo/1""}, {""end"": 122, ""url"": ""https://t.co/LL7H4MH54l"", ""start"": 99, ""media_key"": ""3_2097685963476705280"", ""display_url"": ""pic.x.com/LL7H4MH54l"", ""expanded_url"": ""https://x.com/CityPowerJhb/status/2097685970988470540/photo/1""}], ""hashtags"": [{""end"": 17, ""tag"": ""InnerCityUpdates"", ""start"": 0}, {""end"": 35, ""tag"": ""CityPowerUpdates"", ""start"": 18}]}, ""author_id"": ""337882328"", ""created_at"": ""2026-09-09T13:58:03.000Z"", ""attachments"": {""media_keys"": [""3_2097685942832332800"", ""3_2097685953641156608"", ""3_2097685963476705280""]}, ""public_metrics"": {""like_count"": 1, ""quote_count"": 1, ""reply_count"": 27, ""retweet_count"": 0, ""bookmark_count"": 0, ""impression_count"": 5537}, ""conversation_id"": ""2097685970988470540"", ""edit_history_tweet_ids"": [""2097685970988470540""]}, ""includes"": {""media"": [{""url"": ""https://pbs.twimg.com/media/HRx6QEDaAAAQ5TZ.jpg"", ""type"": ""photo"", ""width"": 1140, ""height"": 1600, ""media_key"": ""3_2097685942832332800""}, {""url"": ""https://pbs.twimg.com/media/HRx6QsUbkAA6XIP.jpg"", ""type"": ""photo"", ""width"": 1142, ""height"": 1600, ""media_key"": ""3_2097685953641156608""}, {""url"": ""https://pbs.twimg.com/media/HRx6RQ9aIAAdhDs.jpg"", ""type"": ""photo"", ""width"": 1138, ""height"": 1600, ""media_key"": ""3_2097685963476705280""}]}}","RELEVANT","2026-09-15 21:58:32.906","2026-09-15 22:46:10.376",NULL,NULL
"cmu37rdb000cmiyxomhajyflm","X","CityPowerJhb","2097925663323721756","337882328","2097925663323721756","#CityPowerUpdates #CityPowerOutages #RoodepoortSDC 

Please kindly find the latest update below 👇.

Follow us on our channel to stay informed and updated.
https://t.co/sCerY9jBFR ^ZD https://t.co/sOZY4Qxk6d","en","2026-09-10 05:50:30","{""like_count"": 2, ""quote_count"": 0, ""reply_count"": 17, ""retweet_count"": 0, ""bookmark_count"": 0, ""impression_count"": 5291}","{""media"": [{""url"": ""https://pbs.twimg.com/media/HR1UQ6cXsAkbXvN.jpg"", ""type"": ""photo"", ""width"": 1080, ""height"": 1396, ""media_key"": ""3_2097925650967408649""}, {""url"": ""https://pbs.twimg.com/media/HR1UQ6gWYAkWZ_P.jpg"", ""type"": ""photo"", ""width"": 1080, ""height"": 1528, ""media_key"": ""3_2097925650984099849""}], ""pollIds"": [], ""mediaKeys"": [""3_2097925650967408649"", ""3_2097925650984099849""]}","{""tweet"": {""id"": ""2097925663323721756"", ""lang"": ""en"", ""text"": ""#CityPowerUpdates #CityPowerOutages #RoodepoortSDC \n\nPlease kindly find the latest update below 👇.\n\nFollow us on our channel to stay informed and updated.\nhttps://t.co/sCerY9jBFR ^ZD https://t.co/sOZY4Qxk6d"", ""entities"": {""urls"": [{""end"": 178, ""url"": ""https://t.co/sCerY9jBFR"", ""start"": 155, ""title"": ""City Power Roodepoort SDC Updates"", ""images"": [{""url"": ""https://pbs.twimg.com/news_img/2098298629240897538/bsS8CSiN?format=jpg&name=orig"", ""width"": 500, ""height"": 500}, {""url"": ""https://pbs.twimg.com/news_img/2098298629240897538/bsS8CSiN?format=jpg&name=150x150"", ""width"": 150, ""height"": 150}], ""status"": 200, ""description"": ""Channel • 49K followers • This is the official channel for City Power’s Roodepoort SDC. In here you will find updates for outages that fall within the Roodepoort Service Delivery Centre (SDC)"", ""display_url"": ""whatsapp.com/channel/0029Va…"", ""unwound_url"": ""https://www.whatsapp.com/channel/0029VaQhJskKgsNmmmCkb81V/"", ""expanded_url"": ""https://whatsapp.com/channel/0029VaQhJskKgsNmmmCkb81V""}, {""end"": 206, ""url"": ""https://t.co/sOZY4Qxk6d"", ""start"": 183, ""media_key"": ""3_2097925650967408649"", ""display_url"": ""pic.x.com/sOZY4Qxk6d"", ""expanded_url"": ""https://x.com/CityPowerJhb/status/2097925663323721756/photo/1""}, {""end"": 206, ""url"": ""https://t.co/sOZY4Qxk6d"", ""start"": 183, ""media_key"": ""3_2097925650984099849"", ""display_url"": ""pic.x.com/sOZY4Qxk6d"", ""expanded_url"": ""https://x.com/CityPowerJhb/status/2097925663323721756/photo/1""}], ""hashtags"": [{""end"": 17, ""tag"": ""CityPowerUpdates"", ""start"": 0}, {""end"": 35, ""tag"": ""CityPowerOutages"", ""start"": 18}, {""end"": 50, ""tag"": ""RoodepoortSDC"", ""start"": 36}]}, ""author_id"": ""337882328"", ""created_at"": ""2026-09-10T05:50:30.000Z"", ""attachments"": {""media_keys"": [""3_2097925650967408649"", ""3_2097925650984099849""]}, ""public_metrics"": {""like_count"": 2, ""quote_count"": 0, ""reply_count"": 17, ""retweet_count"": 0, ""bookmark_count"": 0, ""impression_count"": 5291}, ""conversation_id"": ""2097925663323721756"", ""edit_history_tweet_ids"": [""2097925663323721756""]}, ""includes"": {""media"": [{""url"": ""https://pbs.twimg.com/media/HR1UQ6cXsAkbXvN.jpg"", ""type"": ""photo"", ""width"": 1080, ""height"": 1396, ""media_key"": ""3_2097925650967408649""}, {""url"": ""https://pbs.twimg.com/media/HR1UQ6gWYAkWZ_P.jpg"", ""type"": ""photo"", ""width"": 1080, ""height"": 1528, ""media_key"": ""3_2097925650984099849""}]}}","RELEVANT","2026-09-15 21:58:32.906","2026-09-16 02:44:44.092",NULL,NULL
"cmu21i41q0006iyh41a1wdtlq","X","CityPowerJhb","2099617646782066888","337882328","2099617646782066888","#CityPowerUpdates 
#MidrandSDC 

Staugh Voster Switching Station: Power has been restored up to 50%. Due to access challenges, the team will attend to the outage tomorrow morning. 

This affects customers in Randjiespark, 16th Road and surrounding areas. 

We regret any https://t.co/iSVYQ3IxTN","en","2026-09-14 21:53:50","{""like_count"": 0, ""quote_count"": 0, ""reply_count"": 2, ""retweet_count"": 0, ""bookmark_count"": 0, ""impression_count"": 1295}","{""media"": [{""url"": ""https://pbs.twimg.com/media/HSNXHiKXEAAT5ZC.jpg"", ""type"": ""photo"", ""width"": 1040, ""height"": 585, ""media_key"": ""3_2099617638225743872""}], ""pollIds"": [], ""mediaKeys"": [""3_2099617638225743872""]}","{""tweet"": {""id"": ""2099617646782066888"", ""lang"": ""en"", ""text"": ""#CityPowerUpdates \n#MidrandSDC \n\nStaugh Voster Switching Station: Power has been restored up to 50%. Due to access challenges, the team will attend to the outage tomorrow morning. \n\nThis affects customers in Randjiespark, 16th Road and surrounding areas. \n\nWe regret any https://t.co/iSVYQ3IxTN"", ""entities"": {""urls"": [{""end"": 294, ""url"": ""https://t.co/iSVYQ3IxTN"", ""start"": 271, ""media_key"": ""3_2099617638225743872"", ""display_url"": ""pic.x.com/iSVYQ3IxTN"", ""expanded_url"": ""https://x.com/CityPowerJhb/status/2099617646782066888/photo/1""}], ""hashtags"": [{""end"": 17, ""tag"": ""CityPowerUpdates"", ""start"": 0}, {""end"": 30, ""tag"": ""MidrandSDC"", ""start"": 19}]}, ""author_id"": ""337882328"", ""created_at"": ""2026-09-14T21:53:50.000Z"", ""attachments"": {""media_keys"": [""3_2099617638225743872""]}, ""public_metrics"": {""like_count"": 0, ""quote_count"": 0, ""reply_count"": 2, ""retweet_count"": 0, ""bookmark_count"": 0, ""impression_count"": 1295}, ""conversation_id"": ""2099617646782066888"", ""edit_history_tweet_ids"": [""2099617646782066888""]}, ""includes"": {""media"": [{""url"": ""https://pbs.twimg.com/media/HSNXHiKXEAAT5ZC.jpg"", ""type"": ""photo"", ""width"": 1040, ""height"": 585, ""media_key"": ""3_2099617638225743872""}]}}","RELEVANT","2026-09-15 02:15:37.213","2026-09-15 08:03:30.548",NULL,NULL
"cmu21i41q0005iyh4rcwgoo1a","X","CityPowerJhb","2099619187953938523","337882328","2099619187953938523","#CityPowerUpdates 
#MidrandSDC 

Klipfontein View: Power tripped on Eskom side. Their team will inspect the lines tomorrow morning. 

We regret any disruption caused by the outage and appreciate your patience during this time. 

For isolated individual calls and any other https://t.co/G2k3hOIheR","en","2026-09-14 21:59:58","{""like_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0, ""bookmark_count"": 0, ""impression_count"": 1127}","{""media"": [{""url"": ""https://pbs.twimg.com/media/HSNYhQwXEAAsLcN.jpg"", ""type"": ""photo"", ""width"": 1040, ""height"": 585, ""media_key"": ""3_2099619179741515776""}], ""pollIds"": [], ""mediaKeys"": [""3_2099619179741515776""]}","{""tweet"": {""id"": ""2099619187953938523"", ""lang"": ""en"", ""text"": ""#CityPowerUpdates \n#MidrandSDC \n\nKlipfontein View: Power tripped on Eskom side. Their team will inspect the lines tomorrow morning. \n\nWe regret any disruption caused by the outage and appreciate your patience during this time. \n\nFor isolated individual calls and any other https://t.co/G2k3hOIheR"", ""entities"": {""urls"": [{""end"": 296, ""url"": ""https://t.co/G2k3hOIheR"", ""start"": 273, ""media_key"": ""3_2099619179741515776"", ""display_url"": ""pic.x.com/G2k3hOIheR"", ""expanded_url"": ""https://x.com/CityPowerJhb/status/2099619187953938523/photo/1""}], ""hashtags"": [{""end"": 17, ""tag"": ""CityPowerUpdates"", ""start"": 0}, {""end"": 30, ""tag"": ""MidrandSDC"", ""start"": 19}]}, ""author_id"": ""337882328"", ""created_at"": ""2026-09-14T21:59:58.000Z"", ""attachments"": {""media_keys"": [""3_2099619179741515776""]}, ""public_metrics"": {""like_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0, ""bookmark_count"": 0, ""impression_count"": 1127}, ""conversation_id"": ""2099619187953938523"", ""edit_history_tweet_ids"": [""2099619187953938523""]}, ""includes"": {""media"": [{""url"": ""https://pbs.twimg.com/media/HSNYhQwXEAAsLcN.jpg"", ""type"": ""photo"", ""width"": 1040, ""height"": 585, ""media_key"": ""3_2099619179741515776""}]}}","RELEVANT","2026-09-15 02:15:37.213","2026-09-15 08:03:38.771",NULL,NULL
"cmu21i41q0004iyh45mfrs1a1","X","CityPowerJhb","2099619843863363866","337882328","2099619843863363866","#CityPowerAwareness 

Heavy rain and thunderstorms can put strain on our network and cause unplanned outages.

If your power goes off, keep your fridge and freezer doors closed to keep food cold for longer.

Report outages on 011 490 7484 / 0800 202 925 . ^MJ https://t.co/geavZ1cBcB","en","2026-09-14 22:02:34","{""like_count"": 0, ""quote_count"": 0, ""reply_count"": 4, ""retweet_count"": 0, ""bookmark_count"": 0, ""impression_count"": 1272}","{""media"": [{""url"": ""https://pbs.twimg.com/media/HSNZHh0XAAIomdQ.jpg"", ""type"": ""photo"", ""width"": 1280, ""height"": 1280, ""media_key"": ""3_2099619837156720642""}], ""pollIds"": [], ""mediaKeys"": [""3_2099619837156720642""]}","{""tweet"": {""id"": ""2099619843863363866"", ""lang"": ""en"", ""text"": ""#CityPowerAwareness \n\nHeavy rain and thunderstorms can put strain on our network and cause unplanned outages.\n\nIf your power goes off, keep your fridge and freezer doors closed to keep food cold for longer.\n\nReport outages on 011 490 7484 / 0800 202 925 . ^MJ https://t.co/geavZ1cBcB"", ""entities"": {""urls"": [{""end"": 283, ""url"": ""https://t.co/geavZ1cBcB"", ""start"": 260, ""media_key"": ""3_2099619837156720642"", ""display_url"": ""pic.x.com/geavZ1cBcB"", ""expanded_url"": ""https://x.com/CityPowerJhb/status/2099619843863363866/photo/1""}], ""hashtags"": [{""end"": 19, ""tag"": ""CityPowerAwareness"", ""start"": 0}]}, ""author_id"": ""337882328"", ""created_at"": ""2026-09-14T22:02:34.000Z"", ""attachments"": {""media_keys"": [""3_2099619837156720642""]}, ""public_metrics"": {""like_count"": 0, ""quote_count"": 0, ""reply_count"": 4, ""retweet_count"": 0, ""bookmark_count"": 0, ""impression_count"": 1272}, ""conversation_id"": ""2099619843863363866"", ""edit_history_tweet_ids"": [""2099619843863363866""]}, ""includes"": {""media"": [{""url"": ""https://pbs.twimg.com/media/HSNZHh0XAAIomdQ.jpg"", ""type"": ""photo"", ""width"": 1280, ""height"": 1280, ""media_key"": ""3_2099619837156720642""}]}}","IRRELEVANT","2026-09-15 02:15:37.213","2026-09-15 08:03:38.773",NULL,NULL
"cmu37rdaa0033iyxohkn8k7hw","X","CityPowerJhb","2099501138898821179","337882328","2099501138898821179","#CityPowerUpdates
#CityPowerOutages
#ReuvenSDC 

The Reuven Service Delivery Centre (SDC) is sitting with 585 calls. Follow the City Power Reuven SDC Updates channel on WhatsApp: https://t.co/FmeptkZiNg ^NH https://t.co/ZcmftJJlmb","en","2026-09-14 14:10:53","{""like_count"": 0, ""quote_count"": 0, ""reply_count"": 3, ""retweet_count"": 0, ""bookmark_count"": 0, ""impression_count"": 2970}","{""media"": [{""url"": ""https://pbs.twimg.com/media/HSLtHAAbkAAWTNG.jpg"", ""type"": ""photo"", ""width"": 720, ""height"": 997, ""media_key"": ""3_2099501080824745984""}, {""url"": ""https://pbs.twimg.com/media/HSLtIZzaQAEL18K.jpg"", ""type"": ""photo"", ""width"": 720, ""height"": 1039, ""media_key"": ""3_2099501104929325057""}], ""pollIds"": [], ""mediaKeys"": [""3_2099501080824745984"", ""3_2099501104929325057""]}","{""tweet"": {""id"": ""2099501138898821179"", ""lang"": ""en"", ""text"": ""#CityPowerUpdates\n#CityPowerOutages\n#ReuvenSDC \n\nThe Reuven Service Delivery Centre (SDC) is sitting with 585 calls. Follow the City Power Reuven SDC Updates channel on WhatsApp: https://t.co/FmeptkZiNg ^NH https://t.co/ZcmftJJlmb"", ""entities"": {""urls"": [{""end"": 202, ""url"": ""https://t.co/FmeptkZiNg"", ""start"": 179, ""title"": ""City Power Reuven SDC Updates"", ""images"": [{""url"": ""https://pbs.twimg.com/news_img/2099012385734320130/agaj76Uj?format=jpg&name=orig"", ""width"": 500, ""height"": 500}, {""url"": ""https://pbs.twimg.com/news_img/2099012385734320130/agaj76Uj?format=jpg&name=150x150"", ""width"": 150, ""height"": 150}], ""status"": 200, ""description"": ""Channel • 18K followers • This is the official channel for City Power’s Reuven SDC. In here you will find updates for outages that fall within the Reuven Service Delivery Centre (SDC)"", ""display_url"": ""whatsapp.com/channel/0029Va…"", ""unwound_url"": ""https://www.whatsapp.com/channel/0029VaPd9oFDTkK1CIKTAD1d/"", ""expanded_url"": ""https://whatsapp.com/channel/0029VaPd9oFDTkK1CIKTAD1d""}, {""end"": 230, ""url"": ""https://t.co/ZcmftJJlmb"", ""start"": 207, ""media_key"": ""3_2099501080824745984"", ""display_url"": ""pic.x.com/ZcmftJJlmb"", ""expanded_url"": ""https://x.com/CityPowerJhb/status/2099501138898821179/photo/1""}, {""end"": 230, ""url"": ""https://t.co/ZcmftJJlmb"", ""start"": 207, ""media_key"": ""3_2099501104929325057"", ""display_url"": ""pic.x.com/ZcmftJJlmb"", ""expanded_url"": ""https://x.com/CityPowerJhb/status/2099501138898821179/photo/1""}], ""hashtags"": [{""end"": 17, ""tag"": ""CityPowerUpdates"", ""start"": 0}, {""end"": 35, ""tag"": ""CityPowerOutages"", ""start"": 18}, {""end"": 46, ""tag"": ""ReuvenSDC"", ""start"": 36}]}, ""author_id"": ""337882328"", ""created_at"": ""2026-09-14T14:10:53.000Z"", ""attachments"": {""media_keys"": [""3_2099501080824745984"", ""3_2099501104929325057""]}, ""public_metrics"": {""like_count"": 0, ""quote_count"": 0, ""reply_count"": 3, ""retweet_count"": 0, ""bookmark_count"": 0, ""impression_count"": 2970}, ""conversation_id"": ""2099501138898821179"", ""edit_history_tweet_ids"": [""2099501138898821179""]}, ""includes"": {""media"": [{""url"": ""https://pbs.twimg.com/media/HSLtHAAbkAAWTNG.jpg"", ""type"": ""photo"", ""width"": 720, ""height"": 997, ""media_key"": ""3_2099501080824745984""}, {""url"": ""https://pbs.twimg.com/media/HSLtIZzaQAEL18K.jpg"", ""type"": ""photo"", ""width"": 720, ""height"": 1039, ""media_key"": ""3_2099501104929325057""}]}}","RELEVANT","2026-09-15 21:58:32.906","2026-09-16 04:58:22.972",NULL,NULL
"cmu37rdar009biyxodstohway","X","CityPowerJhb","2098352548662886630","337882328","2098352548662886630","#CityPowerAwareness 

When you attack those who fix the power, you create a vicious cycle of darkness.

Our teams are in your area to help — let them work safely.  ^MJ https://t.co/DKWMBzLMbv","en","2026-09-11 10:06:47","{""like_count"": 0, ""quote_count"": 0, ""reply_count"": 1, ""retweet_count"": 0, ""bookmark_count"": 0, ""impression_count"": 2631}","{""media"": [{""url"": ""https://pbs.twimg.com/media/HR7YhPAaAAAwKlB.jpg"", ""type"": ""photo"", ""width"": 1080, ""height"": 1080, ""media_key"": ""3_2098352541876748288""}], ""pollIds"": [], ""mediaKeys"": [""3_2098352541876748288""]}","{""tweet"": {""id"": ""2098352548662886630"", ""lang"": ""en"", ""text"": ""#CityPowerAwareness \n\nWhen you attack those who fix the power, you create a vicious cycle of darkness.\n\nOur teams are in your area to help — let them work safely.  ^MJ https://t.co/DKWMBzLMbv"", ""entities"": {""urls"": [{""end"": 191, ""url"": ""https://t.co/DKWMBzLMbv"", ""start"": 168, ""media_key"": ""3_2098352541876748288"", ""display_url"": ""pic.x.com/DKWMBzLMbv"", ""expanded_url"": ""https://x.com/CityPowerJhb/status/2098352548662886630/photo/1""}], ""hashtags"": [{""end"": 19, ""tag"": ""CityPowerAwareness"", ""start"": 0}]}, ""author_id"": ""337882328"", ""created_at"": ""2026-09-11T10:06:47.000Z"", ""attachments"": {""media_keys"": [""3_2098352541876748288""]}, ""public_metrics"": {""like_count"": 0, ""quote_count"": 0, ""reply_count"": 1, ""retweet_count"": 0, ""bookmark_count"": 0, ""impression_count"": 2631}, ""conversation_id"": ""2098352548662886630"", ""edit_history_tweet_ids"": [""2098352548662886630""]}, ""includes"": {""media"": [{""url"": ""https://pbs.twimg.com/media/HR7YhPAaAAAwKlB.jpg"", ""type"": ""photo"", ""width"": 1080, ""height"": 1080, ""media_key"": ""3_2098352541876748288""}]}}","IRRELEVANT","2026-09-15 21:58:32.906","2026-09-16 03:33:57.738",NULL,NULL
"cmu21i41q0009iyh4eyjizcp6","X","CityPowerJhb","2099595121389867038","337882328","2099595121389867038","#CityPowerServices #PlannedMaintenance  

Reminder

Customers are hereby notified of a planned power interruption at Moffat Substation which will take place on Tuesday, 15 September 2026. The interruption will take place from 08h00 until 16h00. ^MJ https://t.co/9jNUnX1s5r","en","2026-09-14 20:24:20","{""like_count"": 0, ""quote_count"": 0, ""reply_count"": 1, ""retweet_count"": 0, ""bookmark_count"": 0, ""impression_count"": 1695}","{""media"": [{""url"": ""https://pbs.twimg.com/media/HSNCodTXYAAT2fR.jpg"", ""type"": ""photo"", ""width"": 908, ""height"": 1280, ""media_key"": ""3_2099595114112835584""}], ""pollIds"": [], ""mediaKeys"": [""3_2099595114112835584""]}","{""tweet"": {""id"": ""2099595121389867038"", ""lang"": ""en"", ""text"": ""#CityPowerServices #PlannedMaintenance  \n\nReminder\n\nCustomers are hereby notified of a planned power interruption at Moffat Substation which will take place on Tuesday, 15 September 2026. The interruption will take place from 08h00 until 16h00. ^MJ https://t.co/9jNUnX1s5r"", ""entities"": {""urls"": [{""end"": 272, ""url"": ""https://t.co/9jNUnX1s5r"", ""start"": 249, ""media_key"": ""3_2099595114112835584"", ""display_url"": ""pic.x.com/9jNUnX1s5r"", ""expanded_url"": ""https://x.com/CityPowerJhb/status/2099595121389867038/photo/1""}], ""hashtags"": [{""end"": 18, ""tag"": ""CityPowerServices"", ""start"": 0}, {""end"": 38, ""tag"": ""PlannedMaintenance"", ""start"": 19}]}, ""author_id"": ""337882328"", ""created_at"": ""2026-09-14T20:24:20.000Z"", ""attachments"": {""media_keys"": [""3_2099595114112835584""]}, ""public_metrics"": {""like_count"": 0, ""quote_count"": 0, ""reply_count"": 1, ""retweet_count"": 0, ""bookmark_count"": 0, ""impression_count"": 1695}, ""conversation_id"": ""2099595121389867038"", ""edit_history_tweet_ids"": [""2099595121389867038""]}, ""includes"": {""media"": [{""url"": ""https://pbs.twimg.com/media/HSNCodTXYAAT2fR.jpg"", ""type"": ""photo"", ""width"": 908, ""height"": 1280, ""media_key"": ""3_2099595114112835584""}]}}","RELEVANT","2026-09-15 02:15:37.213","2026-09-15 07:39:01.586",NULL,NULL
